JOUR,CODE_STIF_TRNS,CODE_STIF_RES,CODE_STIF_ARRET,LIBELLE_ARRET,ID_REFA_LDA,CATEGORIE_TITRE,NB_VALD,date
21/12/2022,800,853,115,BRUYERES SUR O,67325,IMAGINE R,30,2022
21/12/2022,800,853,115,BRUYERES SUR O,67325,NAVIGO,32,2022
21/12/2022,800,853,115,BRUYERES SUR O,67325,NAVIGO JOUR,5,2022
21/12/2022,800,853,115,BRUYERES SUR O,67325,TST,5,2022
21/12/2022,800,853,133,CERNAY,65752,?,46,2022
21/12/2022,800,853,133,CERNAY,65752,AMETHYSTE,37,2022
21/12/2022,800,853,133,CERNAY,65752,FGT,101,2022
21/12/2022,800,853,133,CERNAY,65752,IMAGINE R,483,2022
21/12/2022,800,853,133,CERNAY,65752,NAVIGO,1689,2022
21/12/2022,800,853,133,CERNAY,65752,NAVIGO JOUR,13,2022
21/12/2022,800,853,133,CERNAY,65752,NON DEFINI,54,2022
21/12/2022,800,853,133,CERNAY,65752,TST,203,2022
21/12/2022,800,853,138,CHAMPAGNE OISE,67241,FGT,9,2022
21/12/2022,800,853,138,CHAMPAGNE OISE,67241,IMAGINE R,40,2022
21/12/2022,800,853,138,CHAMPAGNE OISE,67241,NAVIGO,102,2022
21/12/2022,800,853,138,CHAMPAGNE OISE,67241,NON DEFINI,5,2022
21/12/2022,800,853,138,CHAMPAGNE OISE,67241,TST,7,2022
21/12/2022,800,853,143,CHAMP DE COURSE,65663,?,79,2022
21/12/2022,800,853,143,CHAMP DE COURSE,65663,AMETHYSTE,29,2022
21/12/2022,800,853,143,CHAMP DE COURSE,65663,FGT,89,2022
21/12/2022,800,853,143,CHAMP DE COURSE,65663,IMAGINE R,412,2022
21/12/2022,800,853,143,CHAMP DE COURSE,65663,NAVIGO,1348,2022
21/12/2022,800,853,143,CHAMP DE COURSE,65663,NAVIGO JOUR,5,2022
21/12/2022,800,853,143,CHAMP DE COURSE,65663,NON DEFINI,45,2022
21/12/2022,800,853,143,CHAMP DE COURSE,65663,TST,230,2022
21/12/2022,800,853,148,CHAPONVAL,67016,?,5,2022
21/12/2022,800,853,148,CHAPONVAL,67016,FGT,5,2022
21/12/2022,800,853,148,CHAPONVAL,67016,IMAGINE R,5,2022
21/12/2022,800,853,148,CHAPONVAL,67016,NAVIGO,11,2022
21/12/2022,800,853,148,CHAPONVAL,67016,TST,5,2022
21/12/2022,800,853,198,COMPANS,69136,?,5,2022
21/12/2022,800,853,198,COMPANS,69136,IMAGINE R,11,2022
21/12/2022,800,853,198,COMPANS,69136,NAVIGO,22,2022
21/12/2022,800,853,198,COMPANS,69136,TST,5,2022
21/12/2022,800,853,230,DAMMARTIN,69254,?,15,2022
21/12/2022,800,853,230,DAMMARTIN,69254,AMETHYSTE,5,2022
21/12/2022,800,853,230,DAMMARTIN,69254,FGT,7,2022
21/12/2022,800,853,230,DAMMARTIN,69254,IMAGINE R,184,2022
21/12/2022,800,853,230,DAMMARTIN,69254,NAVIGO,680,2022
21/12/2022,800,853,230,DAMMARTIN,69254,NAVIGO JOUR,5,2022
21/12/2022,800,853,230,DAMMARTIN,69254,NON DEFINI,5,2022
21/12/2022,800,853,230,DAMMARTIN,69254,TST,43,2022
21/12/2022,800,853,238,DEUIL MONTMAGNY,65562,?,71,2022
21/12/2022,800,853,238,DEUIL MONTMAGNY,65562,AMETHYSTE,20,2022
21/12/2022,800,853,238,DEUIL MONTMAGNY,65562,FGT,69,2022
21/12/2022,800,853,238,DEUIL MONTMAGNY,65562,IMAGINE R,412,2022
21/12/2022,800,853,238,DEUIL MONTMAGNY,65562,NAVIGO,1322,2022
21/12/2022,800,853,238,DEUIL MONTMAGNY,65562,NAVIGO JOUR,5,2022
21/12/2022,800,853,238,DEUIL MONTMAGNY,65562,TST,239,2022
21/12/2022,800,853,239,DOMONT,66654,?,76,2022
21/12/2022,800,853,239,DOMONT,66654,AMETHYSTE,38,2022
21/12/2022,800,853,239,DOMONT,66654,FGT,94,2022
21/12/2022,800,853,239,DOMONT,66654,IMAGINE R,552,2022
21/12/2022,800,853,239,DOMONT,66654,NAVIGO,1536,2022
21/12/2022,800,853,239,DOMONT,66654,NAVIGO JOUR,6,2022
21/12/2022,800,853,239,DOMONT,66654,NON DEFINI,36,2022
21/12/2022,800,853,239,DOMONT,66654,TST,225,2022
21/12/2022,800,853,249,ECOUEN,66533,?,38,2022
21/12/2022,800,853,249,ECOUEN,66533,AMETHYSTE,24,2022
21/12/2022,800,853,249,ECOUEN,66533,FGT,47,2022
21/12/2022,800,853,249,ECOUEN,66533,IMAGINE R,341,2022
21/12/2022,800,853,249,ECOUEN,66533,NAVIGO,1231,2022
21/12/2022,800,853,249,ECOUEN,66533,NAVIGO JOUR,6,2022
21/12/2022,800,853,249,ECOUEN,66533,NON DEFINI,25,2022
21/12/2022,800,853,249,ECOUEN,66533,TST,109,2022
21/12/2022,800,853,256,ENGHIEN,65485,?,229,2022
21/12/2022,800,853,256,ENGHIEN,65485,AMETHYSTE,169,2022
21/12/2022,800,853,256,ENGHIEN,65485,FGT,289,2022
21/12/2022,800,853,256,ENGHIEN,65485,IMAGINE R,1445,2022
21/12/2022,800,853,256,ENGHIEN,65485,NAVIGO,4425,2022
21/12/2022,800,853,256,ENGHIEN,65485,NAVIGO JOUR,13,2022
21/12/2022,800,853,256,ENGHIEN,65485,NON DEFINI,92,2022
21/12/2022,800,853,256,ENGHIEN,65485,TST,742,2022
21/12/2022,800,853,259,EPINAY VILLETAN,65227,?,296,2022
21/12/2022,800,853,259,EPINAY VILLETAN,65227,AMETHYSTE,145,2022
21/12/2022,800,853,259,EPINAY VILLETAN,65227,FGT,367,2022
21/12/2022,800,853,259,EPINAY VILLETAN,65227,IMAGINE R,1203,2022
21/12/2022,800,853,259,EPINAY VILLETAN,65227,NAVIGO,3934,2022
21/12/2022,800,853,259,EPINAY VILLETAN,65227,NAVIGO JOUR,13,2022
21/12/2022,800,853,259,EPINAY VILLETAN,65227,NON DEFINI,147,2022
21/12/2022,800,853,259,EPINAY VILLETAN,65227,TST,1064,2022
21/12/2022,800,853,260,EPLUCHES,425819,?,5,2022
21/12/2022,800,853,260,EPLUCHES,425819,AMETHYSTE,5,2022
21/12/2022,800,853,260,EPLUCHES,425819,FGT,5,2022
21/12/2022,800,853,260,EPLUCHES,425819,IMAGINE R,8,2022
21/12/2022,800,853,260,EPLUCHES,425819,NAVIGO,18,2022
21/12/2022,800,853,260,EPLUCHES,425819,TST,5,2022
21/12/2022,800,853,264,ERMONT HALTE,65910,?,13,2022
21/12/2022,800,853,264,ERMONT HALTE,65910,AMETHYSTE,10,2022
21/12/2022,800,853,264,ERMONT HALTE,65910,FGT,15,2022
21/12/2022,800,853,264,ERMONT HALTE,65910,IMAGINE R,108,2022
21/12/2022,800,853,264,ERMONT HALTE,65910,NAVIGO,519,2022
21/12/2022,800,853,264,ERMONT HALTE,65910,NAVIGO JOUR,5,2022
21/12/2022,800,853,264,ERMONT HALTE,65910,NON DEFINI,5,2022
21/12/2022,800,853,264,ERMONT HALTE,65910,TST,29,2022
21/12/2022,800,853,266,ERMONT EAUBONNE,65669,?,236,2022
21/12/2022,800,853,266,ERMONT EAUBONNE,65669,AMETHYSTE,117,2022
21/12/2022,800,853,266,ERMONT EAUBONNE,65669,FGT,358,2022
21/12/2022,800,853,266,ERMONT EAUBONNE,65669,IMAGINE R,1746,2022
21/12/2022,800,853,266,ERMONT EAUBONNE,65669,NAVIGO,5777,2022
21/12/2022,800,853,266,ERMONT EAUBONNE,65669,NAVIGO JOUR,37,2022
21/12/2022,800,853,266,ERMONT EAUBONNE,65669,NON DEFINI,239,2022
21/12/2022,800,853,266,ERMONT EAUBONNE,65669,TST,806,2022
21/12/2022,800,853,291,FRANCONVILLE,66005,?,175,2022
21/12/2022,800,853,291,FRANCONVILLE,66005,AMETHYSTE,65,2022
21/12/2022,800,853,291,FRANCONVILLE,66005,FGT,236,2022
21/12/2022,800,853,291,FRANCONVILLE,66005,IMAGINE R,981,2022
21/12/2022,800,853,291,FRANCONVILLE,66005,NAVIGO,3910,2022
21/12/2022,800,853,291,FRANCONVILLE,66005,NAVIGO JOUR,16,2022
21/12/2022,800,853,291,FRANCONVILLE,66005,NON DEFINI,71,2022
21/12/2022,800,853,291,FRANCONVILLE,66005,TST,502,2022
21/12/2022,800,853,296,FREPILLON,66798,?,7,2022
21/12/2022,800,853,296,FREPILLON,66798,AMETHYSTE,5,2022
21/12/2022,800,853,296,FREPILLON,66798,FGT,9,2022
21/12/2022,800,853,296,FREPILLON,66798,IMAGINE R,69,2022
21/12/2022,800,853,296,FREPILLON,66798,NAVIGO,172,2022
21/12/2022,800,853,296,FREPILLON,66798,NAVIGO JOUR,5,2022
21/12/2022,800,853,296,FREPILLON,66798,NON DEFINI,5,2022
21/12/2022,800,853,296,FREPILLON,66798,TST,17,2022
21/12/2022,800,853,308,GARE DU NORD,71410,?,2143,2022
21/12/2022,800,853,308,GARE DU NORD,71410,AMETHYSTE,1241,2022
21/12/2022,800,853,308,GARE DU NORD,71410,AUTRE TITRE,1927,2022
21/12/2022,800,853,308,GARE DU NORD,71410,FGT,2929,2022
21/12/2022,800,853,308,GARE DU NORD,71410,IMAGINE R,8455,2022
21/12/2022,800,853,308,GARE DU NORD,71410,NAVIGO,30596,2022
21/12/2022,800,853,308,GARE DU NORD,71410,NAVIGO JOUR,160,2022
21/12/2022,800,853,308,GARE DU NORD,71410,NON DEFINI,2659,2022
21/12/2022,800,853,308,GARE DU NORD,71410,TST,7848,2022
21/12/2022,800,853,338,GROSLAY,65749,?,43,2022
21/12/2022,800,853,338,GROSLAY,65749,AMETHYSTE,10,2022
21/12/2022,800,853,338,GROSLAY,65749,FGT,36,2022
21/12/2022,800,853,338,GROSLAY,65749,IMAGINE R,202,2022
21/12/2022,800,853,338,GROSLAY,65749,NAVIGO,666,2022
21/12/2022,800,853,338,GROSLAY,65749,NAVIGO JOUR,5,2022
21/12/2022,800,853,338,GROSLAY,65749,NON DEFINI,5,2022
21/12/2022,800,853,338,GROSLAY,65749,TST,91,2022
21/12/2022,800,853,339,GROS NOYER,66063,?,39,2022
21/12/2022,800,853,339,GROS NOYER,66063,AMETHYSTE,28,2022
21/12/2022,800,853,339,GROS NOYER,66063,FGT,45,2022
21/12/2022,800,853,339,GROS NOYER,66063,IMAGINE R,203,2022
21/12/2022,800,853,339,GROS NOYER,66063,NAVIGO,682,2022
21/12/2022,800,853,339,GROS NOYER,66063,NAVIGO JOUR,5,2022
21/12/2022,800,853,339,GROS NOYER,66063,NON DEFINI,10,2022
21/12/2022,800,853,339,GROS NOYER,66063,TST,106,2022
21/12/2022,800,853,39,AUVERS SUR OISE,67027,AMETHYSTE,5,2022
21/12/2022,800,853,39,AUVERS SUR OISE,67027,FGT,5,2022
21/12/2022,800,853,39,AUVERS SUR OISE,67027,IMAGINE R,12,2022
21/12/2022,800,853,39,AUVERS SUR OISE,67027,NAVIGO,16,2022
21/12/2022,800,853,39,AUVERS SUR OISE,67027,TST,5,2022
21/12/2022,800,853,390,BARRE ORMESSON,65360,?,66,2022
21/12/2022,800,853,390,BARRE ORMESSON,65360,AMETHYSTE,16,2022
21/12/2022,800,853,390,BARRE ORMESSON,65360,FGT,54,2022
21/12/2022,800,853,390,BARRE ORMESSON,65360,IMAGINE R,444,2022
21/12/2022,800,853,390,BARRE ORMESSON,65360,NAVIGO,1508,2022
21/12/2022,800,853,390,BARRE ORMESSON,65360,NAVIGO JOUR,5,2022
21/12/2022,800,853,390,BARRE ORMESSON,65360,NON DEFINI,6,2022
21/12/2022,800,853,390,BARRE ORMESSON,65360,TST,194,2022
21/12/2022,800,853,470,ISLE ADAM,67172,?,13,2022
21/12/2022,800,853,470,ISLE ADAM,67172,AMETHYSTE,15,2022
21/12/2022,800,853,470,ISLE ADAM,67172,FGT,19,2022
21/12/2022,800,853,470,ISLE ADAM,67172,IMAGINE R,117,2022
21/12/2022,800,853,470,ISLE ADAM,67172,NAVIGO,303,2022
21/12/2022,800,853,470,ISLE ADAM,67172,NAVIGO JOUR,5,2022
21/12/2022,800,853,470,ISLE ADAM,67172,NON DEFINI,5,2022
21/12/2022,800,853,470,ISLE ADAM,67172,TST,37,2022
21/12/2022,800,853,485,LUZARCHES,67177,?,10,2022
21/12/2022,800,853,485,LUZARCHES,67177,AMETHYSTE,7,2022
21/12/2022,800,853,485,LUZARCHES,67177,FGT,7,2022
21/12/2022,800,853,485,LUZARCHES,67177,IMAGINE R,59,2022
21/12/2022,800,853,485,LUZARCHES,67177,NAVIGO,153,2022
21/12/2022,800,853,485,LUZARCHES,67177,NAVIGO JOUR,5,2022
21/12/2022,800,853,485,LUZARCHES,67177,TST,16,2022
21/12/2022,800,853,536,MERIEL,67065,?,5,2022
21/12/2022,800,853,536,MERIEL,67065,FGT,13,2022
21/12/2022,800,853,536,MERIEL,67065,IMAGINE R,71,2022
21/12/2022,800,853,536,MERIEL,67065,NAVIGO,188,2022
21/12/2022,800,853,536,MERIEL,67065,NAVIGO JOUR,5,2022
21/12/2022,800,853,536,MERIEL,67065,TST,15,2022
21/12/2022,800,853,537,MERY SUR OISE,66934,?,21,2022
21/12/2022,800,853,537,MERY SUR OISE,66934,AMETHYSTE,11,2022
21/12/2022,800,853,537,MERY SUR OISE,66934,FGT,12,2022
21/12/2022,800,853,537,MERY SUR OISE,66934,IMAGINE R,122,2022
21/12/2022,800,853,537,MERY SUR OISE,66934,NAVIGO,329,2022
21/12/2022,800,853,537,MERY SUR OISE,66934,NAVIGO JOUR,5,2022
21/12/2022,800,853,537,MERY SUR OISE,66934,TST,59,2022
21/12/2022,800,853,558,MONTIGNY BEAUCH,66335,?,162,2022
21/12/2022,800,853,558,MONTIGNY BEAUCH,66335,AMETHYSTE,50,2022
21/12/2022,800,853,558,MONTIGNY BEAUCH,66335,FGT,271,2022
21/12/2022,800,853,558,MONTIGNY BEAUCH,66335,IMAGINE R,850,2022
21/12/2022,800,853,558,MONTIGNY BEAUCH,66335,NAVIGO,2595,2022
21/12/2022,800,853,558,MONTIGNY BEAUCH,66335,NAVIGO JOUR,12,2022
21/12/2022,800,853,558,MONTIGNY BEAUCH,66335,NON DEFINI,47,2022
21/12/2022,800,853,558,MONTIGNY BEAUCH,66335,TST,587,2022
21/12/2022,800,853,568,MONTSOULT,67000,?,30,2022
21/12/2022,800,853,568,MONTSOULT,67000,AMETHYSTE,8,2022
21/12/2022,800,853,568,MONTSOULT,67000,FGT,37,2022
21/12/2022,800,853,568,MONTSOULT,67000,IMAGINE R,232,2022
21/12/2022,800,853,568,MONTSOULT,67000,NAVIGO,744,2022
21/12/2022,800,853,568,MONTSOULT,67000,NAVIGO JOUR,5,2022
21/12/2022,800,853,568,MONTSOULT,67000,NON DEFINI,54,2022
21/12/2022,800,853,568,MONTSOULT,67000,TST,80,2022
21/12/2022,800,853,595,NOINTEL MOURS,67227,?,13,2022
21/12/2022,800,853,595,NOINTEL MOURS,67227,AMETHYSTE,5,2022
21/12/2022,800,853,595,NOINTEL MOURS,67227,FGT,16,2022
21/12/2022,800,853,595,NOINTEL MOURS,67227,IMAGINE R,55,2022
21/12/2022,800,853,595,NOINTEL MOURS,67227,NAVIGO,213,2022
21/12/2022,800,853,595,NOINTEL MOURS,67227,NAVIGO JOUR,5,2022
21/12/2022,800,853,595,NOINTEL MOURS,67227,NON DEFINI,5,2022
21/12/2022,800,853,595,NOINTEL MOURS,67227,TST,26,2022
21/12/2022,800,853,63,BELLOY ST MA,67126,AMETHYSTE,5,2022
21/12/2022,800,853,63,BELLOY ST MA,67126,FGT,5,2022
21/12/2022,800,853,63,BELLOY ST MA,67126,IMAGINE R,40,2022
21/12/2022,800,853,63,BELLOY ST MA,67126,NAVIGO,77,2022
21/12/2022,800,853,63,BELLOY ST MA,67126,TST,5,2022
21/12/2022,800,853,637,PERSAN BEAUMONT,67292,?,133,2022
21/12/2022,800,853,637,PERSAN BEAUMONT,67292,AMETHYSTE,33,2022
21/12/2022,800,853,637,PERSAN BEAUMONT,67292,FGT,134,2022
21/12/2022,800,853,637,PERSAN BEAUMONT,67292,IMAGINE R,590,2022
21/12/2022,800,853,637,PERSAN BEAUMONT,67292,NAVIGO,1817,2022
21/12/2022,800,853,637,PERSAN BEAUMONT,67292,NAVIGO JOUR,16,2022
21/12/2022,800,853,637,PERSAN BEAUMONT,67292,NON DEFINI,59,2022
21/12/2022,800,853,637,PERSAN BEAUMONT,67292,TST,359,2022
21/12/2022,800,853,644,PIERRELAYE,66491,?,53,2022
21/12/2022,800,853,644,PIERRELAYE,66491,AMETHYSTE,9,2022
21/12/2022,800,853,644,PIERRELAYE,66491,FGT,40,2022
21/12/2022,800,853,644,PIERRELAYE,66491,IMAGINE R,200,2022
21/12/2022,800,853,644,PIERRELAYE,66491,NAVIGO,559,2022
21/12/2022,800,853,644,PIERRELAYE,66491,NON DEFINI,5,2022
21/12/2022,800,853,644,PIERRELAYE,66491,TST,108,2022
21/12/2022,800,853,675,PONTOISE,66816,?,210,2022
21/12/2022,800,853,675,PONTOISE,66816,AMETHYSTE,115,2022
21/12/2022,800,853,675,PONTOISE,66816,FGT,377,2022
21/12/2022,800,853,675,PONTOISE,66816,IMAGINE R,1312,2022
21/12/2022,800,853,675,PONTOISE,66816,NAVIGO,3416,2022
21/12/2022,800,853,675,PONTOISE,66816,NAVIGO JOUR,11,2022
21/12/2022,800,853,675,PONTOISE,66816,NON DEFINI,144,2022
21/12/2022,800,853,675,PONTOISE,66816,TST,884,2022
21/12/2022,800,853,678,PONT PETIT,66952,FGT,5,2022
21/12/2022,800,853,678,PONT PETIT,66952,IMAGINE R,7,2022
21/12/2022,800,853,678,PONT PETIT,66952,NAVIGO,19,2022
21/12/2022,800,853,678,PONT PETIT,66952,TST,5,2022
21/12/2022,800,853,68,BESSANCOURT,66672,?,24,2022
21/12/2022,800,853,68,BESSANCOURT,66672,AMETHYSTE,10,2022
21/12/2022,800,853,68,BESSANCOURT,66672,FGT,18,2022
21/12/2022,800,853,68,BESSANCOURT,66672,IMAGINE R,127,2022
21/12/2022,800,853,68,BESSANCOURT,66672,NAVIGO,404,2022
21/12/2022,800,853,68,BESSANCOURT,66672,NAVIGO JOUR,5,2022
21/12/2022,800,853,68,BESSANCOURT,66672,NON DEFINI,5,2022
21/12/2022,800,853,68,BESSANCOURT,66672,TST,64,2022
21/12/2022,800,853,710,PRESLES,67169,?,5,2022
21/12/2022,800,853,710,PRESLES,67169,AMETHYSTE,5,2022
21/12/2022,800,853,710,PRESLES,67169,FGT,5,2022
21/12/2022,800,853,710,PRESLES,67169,IMAGINE R,53,2022
21/12/2022,800,853,710,PRESLES,67169,NAVIGO,150,2022
21/12/2022,800,853,710,PRESLES,67169,NON DEFINI,5,2022
21/12/2022,800,853,710,PRESLES,67169,TST,12,2022
21/12/2022,800,853,784,SARCELLES,66079,?,184,2022
21/12/2022,800,853,784,SARCELLES,66079,AMETHYSTE,59,2022
21/12/2022,800,853,784,SARCELLES,66079,FGT,212,2022
21/12/2022,800,853,784,SARCELLES,66079,IMAGINE R,947,2022
21/12/2022,800,853,784,SARCELLES,66079,NAVIGO,2798,2022
21/12/2022,800,853,784,SARCELLES,66079,NAVIGO JOUR,22,2022
21/12/2022,800,853,784,SARCELLES,66079,NON DEFINI,48,2022
21/12/2022,800,853,784,SARCELLES,66079,TST,650,2022
21/12/2022,800,853,794,SEUGY,67180,FGT,5,2022
21/12/2022,800,853,794,SEUGY,67180,IMAGINE R,10,2022
21/12/2022,800,853,794,SEUGY,67180,NAVIGO,15,2022
21/12/2022,800,853,794,SEUGY,67180,TST,5,2022
21/12/2022,800,853,815,ST DENIS,72323,?,1629,2022
21/12/2022,800,853,815,ST DENIS,72323,AMETHYSTE,355,2022
21/12/2022,800,853,815,ST DENIS,72323,FGT,1360,2022
21/12/2022,800,853,815,ST DENIS,72323,IMAGINE R,3286,2022
21/12/2022,800,853,815,ST DENIS,72323,NAVIGO,11402,2022
21/12/2022,800,853,815,ST DENIS,72323,NAVIGO JOUR,24,2022
21/12/2022,800,853,815,ST DENIS,72323,NON DEFINI,218,2022
21/12/2022,800,853,815,ST DENIS,72323,TST,4811,2022
21/12/2022,800,853,823,ST LEU,66452,?,31,2022
21/12/2022,800,853,823,ST LEU,66452,AMETHYSTE,13,2022
21/12/2022,800,853,823,ST LEU,66452,FGT,40,2022
21/12/2022,800,853,823,ST LEU,66452,IMAGINE R,309,2022
21/12/2022,800,853,823,ST LEU,66452,NAVIGO,923,2022
21/12/2022,800,853,823,ST LEU,66452,NAVIGO JOUR,5,2022
21/12/2022,800,853,823,ST LEU,66452,NON DEFINI,5,2022
21/12/2022,800,853,823,ST LEU,66452,TST,98,2022
21/12/2022,800,853,833,ST OUEN AUMONE,66803,?,87,2022
21/12/2022,800,853,833,ST OUEN AUMONE,66803,AMETHYSTE,41,2022
21/12/2022,800,853,833,ST OUEN AUMONE,66803,FGT,125,2022
21/12/2022,800,853,833,ST OUEN AUMONE,66803,IMAGINE R,328,2022
21/12/2022,800,853,833,ST OUEN AUMONE,66803,NAVIGO,1050,2022
21/12/2022,800,853,833,ST OUEN AUMONE,66803,NAVIGO JOUR,6,2022
21/12/2022,800,853,833,ST OUEN AUMONE,66803,NON DEFINI,27,2022
21/12/2022,800,853,833,ST OUEN AUMONE,66803,TST,285,2022
21/12/2022,800,853,847,TAVERNY,66557,?,40,2022
21/12/2022,800,853,847,TAVERNY,66557,AMETHYSTE,19,2022
21/12/2022,800,853,847,TAVERNY,66557,FGT,35,2022
21/12/2022,800,853,847,TAVERNY,66557,IMAGINE R,206,2022
21/12/2022,800,853,847,TAVERNY,66557,NAVIGO,687,2022
21/12/2022,800,853,847,TAVERNY,66557,NAVIGO JOUR,5,2022
21/12/2022,800,853,847,TAVERNY,66557,NON DEFINI,5,2022
21/12/2022,800,853,847,TAVERNY,66557,TST,88,2022
21/12/2022,800,853,852,THIEUX NANTOUIL,69196,?,5,2022
21/12/2022,800,853,852,THIEUX NANTOUIL,69196,AMETHYSTE,5,2022
21/12/2022,800,853,852,THIEUX NANTOUIL,69196,FGT,5,2022
21/12/2022,800,853,852,THIEUX NANTOUIL,69196,IMAGINE R,5,2022
21/12/2022,800,853,852,THIEUX NANTOUIL,69196,NAVIGO,16,2022
21/12/2022,800,853,852,THIEUX NANTOUIL,69196,TST,6,2022
21/12/2022,800,853,870,VALMONDOIS,67107,?,8,2022
21/12/2022,800,853,870,VALMONDOIS,67107,AMETHYSTE,8,2022
21/12/2022,800,853,870,VALMONDOIS,67107,FGT,8,2022
21/12/2022,800,853,870,VALMONDOIS,67107,IMAGINE R,83,2022
21/12/2022,800,853,870,VALMONDOIS,67107,NAVIGO,215,2022
21/12/2022,800,853,870,VALMONDOIS,67107,NON DEFINI,5,2022
21/12/2022,800,853,870,VALMONDOIS,67107,TST,28,2022
21/12/2022,800,853,875,VAUCELLES,66520,?,12,2022
21/12/2022,800,853,875,VAUCELLES,66520,AMETHYSTE,5,2022
21/12/2022,800,853,875,VAUCELLES,66520,FGT,14,2022
21/12/2022,800,853,875,VAUCELLES,66520,IMAGINE R,95,2022
21/12/2022,800,853,875,VAUCELLES,66520,NAVIGO,268,2022
21/12/2022,800,853,875,VAUCELLES,66520,NAVIGO JOUR,5,2022
21/12/2022,800,853,875,VAUCELLES,66520,NON DEFINI,5,2022
21/12/2022,800,853,875,VAUCELLES,66520,TST,40,2022
21/12/2022,800,853,890,VIARMES,67176,?,5,2022
21/12/2022,800,853,890,VIARMES,67176,FGT,5,2022
21/12/2022,800,853,890,VIARMES,67176,IMAGINE R,49,2022
21/12/2022,800,853,890,VIARMES,67176,NAVIGO,153,2022
21/12/2022,800,853,890,VIARMES,67176,NAVIGO JOUR,5,2022
21/12/2022,800,853,890,VIARMES,67176,NON DEFINI,5,2022
21/12/2022,800,853,890,VIARMES,67176,TST,7,2022
21/12/2022,800,853,895,VILLAINES,67072,FGT,5,2022
21/12/2022,800,853,895,VILLAINES,67072,IMAGINE R,13,2022
21/12/2022,800,853,895,VILLAINES,67072,NAVIGO,49,2022
21/12/2022,800,853,895,VILLAINES,67072,TST,5,2022
21/12/2022,800,853,95,BOUFFEMONT,66795,?,16,2022
21/12/2022,800,853,95,BOUFFEMONT,66795,AMETHYSTE,15,2022
21/12/2022,800,853,95,BOUFFEMONT,66795,FGT,8,2022
21/12/2022,800,853,95,BOUFFEMONT,66795,IMAGINE R,157,2022
21/12/2022,800,853,95,BOUFFEMONT,66795,NAVIGO,428,2022
21/12/2022,800,853,95,BOUFFEMONT,66795,NAVIGO JOUR,5,2022
21/12/2022,800,853,95,BOUFFEMONT,66795,NON DEFINI,5,2022
21/12/2022,800,853,95,BOUFFEMONT,66795,TST,41,2022
21/12/2022,800,853,961,ST OUEN LIESSE,66659,?,85,2022
21/12/2022,800,853,961,ST OUEN LIESSE,66659,AMETHYSTE,28,2022
21/12/2022,800,853,961,ST OUEN LIESSE,66659,FGT,81,2022
21/12/2022,800,853,961,ST OUEN LIESSE,66659,IMAGINE R,348,2022
21/12/2022,800,853,961,ST OUEN LIESSE,66659,NAVIGO,1113,2022
21/12/2022,800,853,961,ST OUEN LIESSE,66659,NAVIGO JOUR,5,2022
21/12/2022,800,853,961,ST OUEN LIESSE,66659,NON DEFINI,14,2022
21/12/2022,800,853,961,ST OUEN LIESSE,66659,TST,207,2022
21/12/2022,800,854,111,BREVAL,65051,?,5,2022
21/12/2022,800,854,111,BREVAL,65051,AMETHYSTE,5,2022
21/12/2022,800,854,111,BREVAL,65051,FGT,5,2022
21/12/2022,800,854,111,BREVAL,65051,IMAGINE R,39,2022
21/12/2022,800,854,111,BREVAL,65051,NAVIGO,199,2022
21/12/2022,800,854,111,BREVAL,65051,NAVIGO JOUR,5,2022
21/12/2022,800,854,111,BREVAL,65051,NON DEFINI,5,2022
21/12/2022,800,854,111,BREVAL,65051,TST,5,2022
21/12/2022,800,854,147,CHANTELOUP,65443,?,22,2022
21/12/2022,800,854,147,CHANTELOUP,65443,AMETHYSTE,31,2022
21/12/2022,800,854,147,CHANTELOUP,65443,FGT,44,2022
21/12/2022,800,854,147,CHANTELOUP,65443,IMAGINE R,143,2022
21/12/2022,800,854,147,CHANTELOUP,65443,NAVIGO,321,2022
21/12/2022,800,854,147,CHANTELOUP,65443,NON DEFINI,8,2022
21/12/2022,800,854,147,CHANTELOUP,65443,TST,71,2022
21/12/2022,800,854,157,CHARS,67352,?,5,2022
21/12/2022,800,854,157,CHARS,67352,FGT,5,2022
21/12/2022,800,854,157,CHARS,67352,IMAGINE R,25,2022
21/12/2022,800,854,157,CHARS,67352,NAVIGO,96,2022
21/12/2022,800,854,157,CHARS,67352,NAVIGO JOUR,5,2022
21/12/2022,800,854,157,CHARS,67352,NON DEFINI,5,2022
21/12/2022,800,854,157,CHARS,67352,TST,13,2022
21/12/2022,800,854,17,ANDRESY,65542,?,13,2022
21/12/2022,800,854,17,ANDRESY,65542,AMETHYSTE,20,2022
21/12/2022,800,854,17,ANDRESY,65542,FGT,15,2022
21/12/2022,800,854,17,ANDRESY,65542,IMAGINE R,87,2022
21/12/2022,800,854,17,ANDRESY,65542,NAVIGO,222,2022
21/12/2022,800,854,17,ANDRESY,65542,NAVIGO JOUR,5,2022
21/12/2022,800,854,17,ANDRESY,65542,NON DEFINI,5,2022
21/12/2022,800,854,17,ANDRESY,65542,TST,38,2022
21/12/2022,800,854,175,CHAVILLE RD,69503,?,58,2022
21/12/2022,800,854,175,CHAVILLE RD,69503,AMETHYSTE,29,2022
21/12/2022,800,854,175,CHAVILLE RD,69503,FGT,38,2022
21/12/2022,800,854,175,CHAVILLE RD,69503,IMAGINE R,483,2022
